"trainer/global_step","1e4 EF - _step","1e4 EF - _step__MIN","1e4 EF - _step__MAX","1e4 EF - val-Loss E","1e4 EF - val-Loss E__MIN","1e4 EF - val-Loss E__MAX","1e6 EF - _step","1e6 EF - _step__MIN","1e6 EF - _step__MAX","1e6 EF - val-Loss E","1e6 EF - val-Loss E__MIN","1e6 EF - val-Loss E__MAX","1e3 - _step","1e3 - _step__MIN","1e3 - _step__MAX","1e3 - val-Loss E","1e3 - val-Loss E__MIN","1e3 - val-Loss E__MAX","1e5 EF - _step","1e5 EF - _step__MIN","1e5 EF - _step__MAX","1e5 EF - val-Loss E","1e5 EF - val-Loss E__MIN","1e5 EF - val-Loss E__MAX","1e6 - _step","1e6 - _step__MIN","1e6 - _step__MAX","1e6 - val-Loss E","1e6 - val-Loss E__MIN","1e6 - val-Loss E__MAX","1e4 - _step","1e4 - _step__MIN","1e4 - _step__MAX","1e4 - val-Loss E","1e4 - val-Loss E__MIN","1e4 - val-Loss E__MAX","1e5 - _step","1e5 - _step__MIN","1e5 - _step__MAX","1e5 - val-Loss E","1e5 - val-Loss E__MIN","1e5 - val-Loss E__MAX","4e5 - _step","4e5 - _step__MIN","4e5 - _step__MAX","4e5 - val-Loss E","4e5 - val-Loss E__MIN","4e5 - val-Loss E__MAX","8e5 - _step","8e5 - _step__MIN","8e5 - _step__MAX","8e5 - val-Loss E","8e5 - val-Loss E__MIN","8e5 - val-Loss E__MAX","1.7e6 - _step","1.7e6 - _step__MIN","1.7e6 - _step__MAX","1.7e6 - val-Loss E","1.7e6 - val-Loss E__MIN","1.7e6 - val-Loss E__MAX","8e4 - _step","8e4 - _step__MIN","8e4 - _step__MAX","8e4 - val-Loss E","8e4 - val-Loss E__MIN","8e4 - val-Loss E__MAX","6e4 - _step","6e4 - _step__MIN","6e4 - _step__MAX","6e4 - val-Loss E","6e4 - val-Loss E__MIN","6e4 - val-Loss E__MAX","4e4 - _step","4e4 - _step__MIN","4e4 - _step__MAX","4e4 - val-Loss E","4e4 - val-Loss E__MIN","4e4 - val-Loss E__MAX"
"284399","","","","","","","569056","569056","569056","0.05691820755600929","0.05691820755600929","0.05691820755600929","","","","","","","569061","569061","569061","0.06478238850831985","0.06478238850831985","0.06478238850831985","569056","569056","569056","0.06013941764831543","0.06013941764831543","0.06013941764831543","","","","","","","569061","569061","569061","0.05438518896698952","0.05438518896698952","0.05438518896698952","569056","569056","569056","0.04480736330151558","0.04480736330151558","0.04480736330151558","569056","569056","569056","0.04270085692405701","0.04270085692405701","0.04270085692405701","569056","569056","569056","0.04144611954689026","0.04144611954689026","0.04144611954689026","569106","569106","569106","0.05355440080165863","0.05355440080165863","0.05355440080165863","569182","569182","569182","0.061642590910196304","0.061642590910196304","0.061642590910196304","569334","569334","569334","0.06798840314149857","0.06798840314149857","0.06798840314149857"
"287999","","","","","","","576259","576259","576259","0.047578733414411545","0.047578733414411545","0.047578733414411545","","","","","","","576264","576264","576264","0.06960904598236084","0.06960904598236084","0.06960904598236084","576259","576259","576259","0.05048377066850662","0.05048377066850662","0.05048377066850662","","","","","","","576264","576264","576264","0.0581139400601387","0.0581139400601387","0.0581139400601387","576259","576259","576259","0.044038135558366776","0.044038135558366776","0.044038135558366776","576259","576259","576259","0.04264522343873978","0.04264522343873978","0.04264522343873978","576259","576259","576259","0.04940737783908844","0.04940737783908844","0.04940737783908844","576310","576310","576310","0.07340613752603531","0.07340613752603531","0.07340613752603531","576387","576387","576387","0.06109436973929405","0.06109436973929405","0.06109436973929405","576540","576540","576540","0.0697164386510849","0.0697164386510849","0.0697164386510849"
"291599","","","","","","","583463","583463","583463","0.05039054900407791","0.05039054900407791","0.05039054900407791","","","","","","","583467","583467","583467","0.06569083780050278","0.06569083780050278","0.06569083780050278","583463","583463","583463","0.047147780656814575","0.047147780656814575","0.047147780656814575","","","","","","","583467","583467","583467","0.06019829586148262","0.06019829586148262","0.06019829586148262","583463","583463","583463","0.04431229457259178","0.04431229457259178","0.04431229457259178","583463","583463","583463","0.043976739048957825","0.043976739048957825","0.043976739048957825","583463","583463","583463","0.045035865157842636","0.045035865157842636","0.045035865157842636","583514","583514","583514","0.06422250717878342","0.06422250717878342","0.06422250717878342","583592","583592","583592","0.06418197602033615","0.06418197602033615","0.06418197602033615","583747","583747","583747","0.07333376258611679","0.07333376258611679","0.07333376258611679"
"295199","","","","","","","590666","590666","590666","0.05991341173648834","0.05991341173648834","0.05991341173648834","","","","","","","590670","590670","590670","0.0676911249756813","0.0676911249756813","0.0676911249756813","590666","590666","590666","0.043072644621133804","0.043072644621133804","0.043072644621133804","","","","","","","590670","590670","590670","0.06604483723640442","0.06604483723640442","0.06604483723640442","590666","590666","590666","0.06934327632188797","0.06934327632188797","0.06934327632188797","590666","590666","590666","0.04739203676581383","0.04739203676581383","0.04739203676581383","590666","590666","590666","0.04599285498261452","0.04599285498261452","0.04599285498261452","590718","590718","590718","0.058407705277204514","0.058407705277204514","0.058407705277204514","590797","590797","590797","0.0695447027683258","0.0695447027683258","0.0695447027683258","590954","590954","590954","0.07219495624303818","0.07219495624303818","0.07219495624303818"
"298799","","","","","","","597869","597869","597869","0.06560469418764114","0.06560469418764114","0.06560469418764114","","","","","","","597874","597874","597874","0.06602871417999268","0.06602871417999268","0.06602871417999268","597869","597869","597869","0.04859264940023422","0.04859264940023422","0.04859264940023422","","","","","","","597874","597874","597874","0.050035107880830765","0.050035107880830765","0.050035107880830765","597869","597869","597869","0.05214987322688103","0.05214987322688103","0.05214987322688103","597869","597869","597869","0.05432518199086189","0.05432518199086189","0.05432518199086189","597869","597869","597869","0.047453172504901886","0.047453172504901886","0.047453172504901886","597922","597922","597922","0.06620744615793228","0.06620744615793228","0.06620744615793228","598001","598001","598001","0.0560762882232666","0.0560762882232666","0.0560762882232666","598161","598161","598161","0.06733472645282745","0.06733472645282745","0.06733472645282745"
"302399","","","","","","","605072","605072","605072","0.058181390166282654","0.058181390166282654","0.058181390166282654","","","","","","","605077","605077","605077","0.0707288384437561","0.0707288384437561","0.0707288384437561","605072","605072","605072","0.04434570297598839","0.04434570297598839","0.04434570297598839","","","","","","","605077","605077","605077","0.052032824605703354","0.052032824605703354","0.052032824605703354","605072","605072","605072","0.04692753776907921","0.04692753776907921","0.04692753776907921","605072","605072","605072","0.04084755480289459","0.04084755480289459","0.04084755480289459","605072","605072","605072","0.04188977926969528","0.04188977926969528","0.04188977926969528","605125","605125","605125","0.059698306024074554","0.059698306024074554","0.059698306024074554","605206","605206","605206","0.059510599821805954","0.059510599821805954","0.059510599821805954","605367","605367","605367","0.06798623502254486","0.06798623502254486","0.06798623502254486"
"305999","","","","","","","612276","612276","612276","0.0477437824010849","0.0477437824010849","0.0477437824010849","","","","","","","612280","612280","612280","0.06636359542608261","0.06636359542608261","0.06636359542608261","612276","612276","612276","0.05288917198777199","0.05288917198777199","0.05288917198777199","","","","","","","612280","612280","612280","0.056276287883520126","0.056276287883520126","0.056276287883520126","612276","612276","612276","0.04554305598139763","0.04554305598139763","0.04554305598139763","612276","612276","612276","0.05060065537691116","0.05060065537691116","0.05060065537691116","612276","612276","612276","0.0472700297832489","0.0472700297832489","0.0472700297832489","612329","612329","612329","0.06670127809047699","0.06670127809047699","0.06670127809047699","612411","612411","612411","0.05917336046695709","0.05917336046695709","0.05917336046695709","612574","612574","612574","0.06932536512613297","0.06932536512613297","0.06932536512613297"
"309599","","","","","","","619479","619479","619479","0.06896306574344635","0.06896306574344635","0.06896306574344635","","","","","","","619484","619484","619484","0.06537970155477524","0.06537970155477524","0.06537970155477524","619479","619479","619479","0.04247257858514786","0.04247257858514786","0.04247257858514786","","","","","","","619484","619484","619484","0.05473136529326439","0.05473136529326439","0.05473136529326439","619479","619479","619479","0.049910809844732285","0.049910809844732285","0.049910809844732285","619479","619479","619479","0.049795493483543396","0.049795493483543396","0.049795493483543396","619479","619479","619479","0.04072459414601326","0.04072459414601326","0.04072459414601326","619533","619533","619533","0.054787956178188324","0.054787956178188324","0.054787956178188324","619616","619616","619616","0.05920553207397461","0.05920553207397461","0.05920553207397461","619781","619781","619781","0.06852564215660095","0.06852564215660095","0.06852564215660095"
"313199","","","","","","","626682","626682","626682","0.05062607675790787","0.05062607675790787","0.05062607675790787","","","","","","","626687","626687","626687","0.07338625192642212","0.07338625192642212","0.07338625192642212","626682","626682","626682","0.042702704668045044","0.042702704668045044","0.042702704668045044","","","","","","","626687","626687","626687","0.06668711453676224","0.06668711453676224","0.06668711453676224","626682","626682","626682","0.042366307228803635","0.042366307228803635","0.042366307228803635","626682","626682","626682","0.04289906844496727","0.04289906844496727","0.04289906844496727","626682","626682","626682","0.04742087051272392","0.04742087051272392","0.04742087051272392","626737","626737","626737","0.05368553102016449","0.05368553102016449","0.05368553102016449","626821","626821","626821","0.05785231292247772","0.05785231292247772","0.05785231292247772","626988","626988","626988","0.06820807605981827","0.06820807605981827","0.06820807605981827"
"316799","","","","","","","633885","633885","633885","0.04651566594839096","0.04651566594839096","0.04651566594839096","","","","","","","633890","633890","633890","0.07458768784999847","0.07458768784999847","0.07458768784999847","633885","633885","633885","0.04940171167254448","0.04940171167254448","0.04940171167254448","","","","","","","633890","633890","633890","0.05955000966787338","0.05955000966787338","0.05955000966787338","633885","633885","633885","0.044595103710889816","0.044595103710889816","0.044595103710889816","633885","633885","633885","0.04387615621089935","0.04387615621089935","0.04387615621089935","633885","633885","633885","0.044460900127887726","0.044460900127887726","0.044460900127887726","633941","633941","633941","0.05394288897514343","0.05394288897514343","0.05394288897514343","634026","634026","634026","0.06016833335161209","0.06016833335161209","0.06016833335161209","634194","634194","634194","0.06958243995904922","0.06958243995904922","0.06958243995904922"
"320399","","","","","","","641089","641089","641089","0.07541187107563019","0.07541187107563019","0.07541187107563019","","","","","","","641094","641094","641094","0.06220690906047821","0.06220690906047821","0.06220690906047821","641089","641089","641089","0.04116375371813774","0.04116375371813774","0.04116375371813774","","","","","","","641094","641094","641094","0.05472781881690025","0.05472781881690025","0.05472781881690025","641089","641089","641089","0.04378001019358635","0.04378001019358635","0.04378001019358635","641089","641089","641089","0.043886955827474594","0.043886955827474594","0.043886955827474594","641089","641089","641089","0.04925208166241646","0.04925208166241646","0.04925208166241646","641145","641145","641145","0.060719653964042664","0.060719653964042664","0.060719653964042664","641230","641230","641230","0.06307795643806458","0.06307795643806458","0.06307795643806458","641401","641401","641401","0.06933536380529404","0.06933536380529404","0.06933536380529404"
"323999","","","","","","","648292","648292","648292","0.049551695585250854","0.049551695585250854","0.049551695585250854","","","","","","","648297","648297","648297","0.06496532261371613","0.06496532261371613","0.06496532261371613","648292","648292","648292","0.05556902289390564","0.05556902289390564","0.05556902289390564","","","","","","","648297","648297","648297","0.05142247676849365","0.05142247676849365","0.05142247676849365","648292","648292","648292","0.05213083326816559","0.05213083326816559","0.05213083326816559","648292","648292","648292","0.041668787598609924","0.041668787598609924","0.041668787598609924","648292","648292","648292","0.044113170355558395","0.044113170355558395","0.044113170355558395","648349","648349","648349","0.08385990560054779","0.08385990560054779","0.08385990560054779","648435","648435","648435","0.06783705949783325","0.06783705949783325","0.06783705949783325","648608","648608","648608","0.07193426787853241","0.07193426787853241","0.07193426787853241"
"327599","","","","","","","655495","655495","655495","0.04640566185116768","0.04640566185116768","0.04640566185116768","","","","","","","655500","655500","655500","0.06487452238798141","0.06487452238798141","0.06487452238798141","655495","655495","655495","0.04886917024850845","0.04886917024850845","0.04886917024850845","","","","","","","655500","655500","655500","0.05444424971938133","0.05444424971938133","0.05444424971938133","655495","655495","655495","0.046207621693611145","0.046207621693611145","0.046207621693611145","655495","655495","655495","0.04844212159514427","0.04844212159514427","0.04844212159514427","655495","655495","655495","0.04196269437670708","0.04196269437670708","0.04196269437670708","655553","655553","655553","0.052715808153152466","0.052715808153152466","0.052715808153152466","655640","655640","655640","0.061574846506118774","0.061574846506118774","0.061574846506118774","655815","655815","655815","0.08057242631912231","0.08057242631912231","0.08057242631912231"
"331199","","","","","","","662698","662698","662698","0.04756215959787369","0.04756215959787369","0.04756215959787369","","","","","","","662704","662704","662704","0.062475141137838364","0.062475141137838364","0.062475141137838364","662698","662698","662698","0.06288576871156693","0.06288576871156693","0.06288576871156693","","","","","","","662704","662704","662704","0.05872229114174843","0.05872229114174843","0.05872229114174843","662698","662698","662698","0.04755723103880882","0.04755723103880882","0.04755723103880882","662698","662698","662698","0.04132146015763283","0.04132146015763283","0.04132146015763283","662698","662698","662698","0.05937553569674492","0.05937553569674492","0.05937553569674492","662756","662756","662756","0.060848772525787354","0.060848772525787354","0.060848772525787354","662845","662845","662845","0.05837823450565338","0.05837823450565338","0.05837823450565338","663021","663021","663021","0.06813637167215347","0.06813637167215347","0.06813637167215347"
"334799","","","","","","","669902","669902","669902","0.04583131521940231","0.04583131521940231","0.04583131521940231","","","","","","","669907","669907","669907","0.07540270686149597","0.07540270686149597","0.07540270686149597","669902","669902","669902","0.05861746892333031","0.05861746892333031","0.05861746892333031","","","","","","","669907","669907","669907","0.05557803809642792","0.05557803809642792","0.05557803809642792","669902","669902","669902","0.044982459396123886","0.044982459396123886","0.044982459396123886","669902","669902","669902","0.05854877084493637","0.05854877084493637","0.05854877084493637","669902","669902","669902","0.04463738203048706","0.04463738203048706","0.04463738203048706","669960","669960","669960","0.05916045978665352","0.05916045978665352","0.05916045978665352","670050","670050","670050","0.06967224925756454","0.06967224925756454","0.06967224925756454","670228","670228","670228","0.08321502804756165","0.08321502804756165","0.08321502804756165"
"338399","","","","","","","677105","677105","677105","0.04799200966954231","0.04799200966954231","0.04799200966954231","","","","","","","677110","677110","677110","0.07171571254730225","0.07171571254730225","0.07171571254730225","677105","677105","677105","0.04646862670779228","0.04646862670779228","0.04646862670779228","","","","","","","677110","677110","677110","0.06701269745826721","0.06701269745826721","0.06701269745826721","677105","677105","677105","0.04221268370747566","0.04221268370747566","0.04221268370747566","677105","677105","677105","0.04321759566664696","0.04321759566664696","0.04321759566664696","677105","677105","677105","0.041614823043346405","0.041614823043346405","0.041614823043346405","677164","677164","677164","0.057726964354515076","0.057726964354515076","0.057726964354515076","677255","677255","677255","0.06362833827733994","0.06362833827733994","0.06362833827733994","677435","677435","677435","0.08314712345600128","0.08314712345600128","0.08314712345600128"
"341999","","","","","","","684308","684308","684308","0.0541299432516098","0.0541299432516098","0.0541299432516098","","","","","","","684313","684313","684313","0.06246471405029297","0.06246471405029297","0.06246471405029297","684308","684308","684308","0.054993078112602234","0.054993078112602234","0.054993078112602234","","","","","","","684313","684313","684313","0.05697259306907654","0.05697259306907654","0.05697259306907654","684308","684308","684308","0.047721538692712784","0.047721538692712784","0.047721538692712784","684308","684308","684308","0.05353478342294693","0.05353478342294693","0.05353478342294693","684308","684308","684308","0.049857400357723236","0.049857400357723236","0.049857400357723236","684368","684368","684368","0.05311473459005356","0.05311473459005356","0.05311473459005356","684459","684459","684459","0.059030622243881226","0.059030622243881226","0.059030622243881226","684642","684642","684642","0.06792636960744858","0.06792636960744858","0.06792636960744858"
"345599","","","","","","","691511","691511","691511","0.04654596000909805","0.04654596000909805","0.04654596000909805","","","","","","","691517","691517","691517","0.07249698042869568","0.07249698042869568","0.07249698042869568","691511","691511","691511","0.04312920570373535","0.04312920570373535","0.04312920570373535","","","","","","","691517","691517","691517","0.05283019691705704","0.05283019691705704","0.05283019691705704","691511","691511","691511","0.055587951093912125","0.055587951093912125","0.055587951093912125","691511","691511","691511","0.04684482142329216","0.04684482142329216","0.04684482142329216","691511","691511","691511","0.05685749277472496","0.05685749277472496","0.05685749277472496","691572","691572","691572","0.0548408105969429","0.0548408105969429","0.0548408105969429","691664","691664","691664","0.06746689230203629","0.06746689230203629","0.06746689230203629","691848","691848","691848","0.07053811848163605","0.07053811848163605","0.07053811848163605"
"349199","","","","","","","698715","698715","698715","0.047667987644672394","0.047667987644672394","0.047667987644672394","","","","","","","698720","698720","698720","0.06302201747894287","0.06302201747894287","0.06302201747894287","698715","698715","698715","0.04268669709563255","0.04268669709563255","0.04268669709563255","","","","","","","698720","698720","698720","0.05381333455443382","0.05381333455443382","0.05381333455443382","698715","698715","698715","0.0424155592918396","0.0424155592918396","0.0424155592918396","698715","698715","698715","0.046079959720373154","0.046079959720373154","0.046079959720373154","698715","698715","698715","0.04126712679862976","0.04126712679862976","0.04126712679862976","698776","698776","698776","0.053704939782619476","0.053704939782619476","0.053704939782619476","698869","698869","698869","0.05930979922413826","0.05930979922413826","0.05930979922413826","699055","699055","699055","0.06893506646156311","0.06893506646156311","0.06893506646156311"
"352799","","","","","","","705918","705918","705918","0.061023276299238205","0.061023276299238205","0.061023276299238205","","","","","","","705923","705923","705923","0.08513958007097244","0.08513958007097244","0.08513958007097244","705918","705918","705918","0.04219171777367592","0.04219171777367592","0.04219171777367592","","","","","","","705923","705923","705923","0.055515702813863754","0.055515702813863754","0.055515702813863754","705918","705918","705918","0.04256405681371689","0.04256405681371689","0.04256405681371689","705918","705918","705918","0.04540269821882248","0.04540269821882248","0.04540269821882248","705918","705918","705918","0.040515437722206116","0.040515437722206116","0.040515437722206116","705980","705980","705980","0.05671358481049538","0.05671358481049538","0.05671358481049538","706074","706074","706074","0.05686918646097183","0.05686918646097183","0.05686918646097183","706262","706262","706262","0.06872422248125076","0.06872422248125076","0.06872422248125076"
"356399","","","","","","","713121","713121","713121","0.046218566596508026","0.046218566596508026","0.046218566596508026","","","","","","","713127","713127","713127","0.068206287920475","0.068206287920475","0.068206287920475","713121","713121","713121","0.044166404753923416","0.044166404753923416","0.044166404753923416","","","","","","","713127","713127","713127","0.05243926867842674","0.05243926867842674","0.05243926867842674","713121","713121","713121","0.042744703590869904","0.042744703590869904","0.042744703590869904","713121","713121","713121","0.044251468032598495","0.044251468032598495","0.044251468032598495","713121","713121","713121","0.04089859873056412","0.04089859873056412","0.04089859873056412","713184","713184","713184","0.05606011673808098","0.05606011673808098","0.05606011673808098","713279","713279","713279","0.055952850729227066","0.055952850729227066","0.055952850729227066","713469","713469","713469","0.06954097747802734","0.06954097747802734","0.06954097747802734"
"359999","","","","","","","720324","720324","720324","0.05085384473204613","0.05085384473204613","0.05085384473204613","","","","","","","720330","720330","720330","0.0683380737900734","0.0683380737900734","0.0683380737900734","720324","720324","720324","0.04599328711628914","0.04599328711628914","0.04599328711628914","","","","","","","720330","720330","720330","0.05095477029681206","0.05095477029681206","0.05095477029681206","720324","720324","720324","0.046469468623399734","0.046469468623399734","0.046469468623399734","720324","720324","720324","0.043749935925006866","0.043749935925006866","0.043749935925006866","720324","720324","720324","0.051160141825675964","0.051160141825675964","0.051160141825675964","720387","720387","720387","0.053353022783994675","0.053353022783994675","0.053353022783994675","720484","720484","720484","0.07160897552967072","0.07160897552967072","0.07160897552967072","720675","720675","720675","0.0677652359008789","0.0677652359008789","0.0677652359008789"
"363599","","","","","","","727528","727528","727528","0.04994574934244156","0.04994574934244156","0.04994574934244156","","","","","","","727533","727533","727533","0.0698712095618248","0.0698712095618248","0.0698712095618248","727528","727528","727528","0.051759250462055206","0.051759250462055206","0.051759250462055206","","","","","","","727533","727533","727533","0.05109652131795883","0.05109652131795883","0.05109652131795883","727528","727528","727528","0.04510609060525894","0.04510609060525894","0.04510609060525894","727528","727528","727528","0.04224591329693794","0.04224591329693794","0.04224591329693794","727528","727528","727528","0.04338983818888664","0.04338983818888664","0.04338983818888664","727591","727591","727591","0.06021851673722267","0.06021851673722267","0.06021851673722267","727689","727689","727689","0.058213379234075546","0.058213379234075546","0.058213379234075546","727882","727882","727882","0.06679361313581467","0.06679361313581467","0.06679361313581467"
"367199","","","","","","","734731","734731","734731","0.05121469125151634","0.05121469125151634","0.05121469125151634","","","","","","","734737","734737","734737","0.0629468560218811","0.0629468560218811","0.0629468560218811","734731","734731","734731","0.04421583563089371","0.04421583563089371","0.04421583563089371","","","","","","","734737","734737","734737","0.05231183022260666","0.05231183022260666","0.05231183022260666","734731","734731","734731","0.042399510741233826","0.042399510741233826","0.042399510741233826","734731","734731","734731","0.04176241159439087","0.04176241159439087","0.04176241159439087","734731","734731","734731","0.04221588745713234","0.04221588745713234","0.04221588745713234","734795","734795","734795","0.05683958902955055","0.05683958902955055","0.05683958902955055","734893","734893","734893","0.05816880986094475","0.05816880986094475","0.05816880986094475","735089","735089","735089","0.0673910453915596","0.0673910453915596","0.0673910453915596"
"370799","","","","","","","741934","741934","741934","0.05055893212556839","0.05055893212556839","0.05055893212556839","","","","","","","741940","741940","741940","0.06209393963217735","0.06209393963217735","0.06209393963217735","741934","741934","741934","0.053181882947683334","0.053181882947683334","0.053181882947683334","","","","","","","741940","741940","741940","0.05625609681010246","0.05625609681010246","0.05625609681010246","741934","741934","741934","0.044114626944065094","0.044114626944065094","0.044114626944065094","741934","741934","741934","0.04359832778573036","0.04359832778573036","0.04359832778573036","741934","741934","741934","0.05222805589437485","0.05222805589437485","0.05222805589437485","741999","741999","741999","0.06298448890447617","0.06298448890447617","0.06298448890447617","742098","742098","742098","0.06505843251943588","0.06505843251943588","0.06505843251943588","742296","742296","742296","0.07021694630384445","0.07021694630384445","0.07021694630384445"
"374399","","","","","","","749137","749137","749137","0.055431049317121506","0.055431049317121506","0.055431049317121506","","","","","","","749143","749143","749143","0.06775365769863129","0.06775365769863129","0.06775365769863129","749137","749137","749137","0.04370035231113434","0.04370035231113434","0.04370035231113434","","","","","","","749143","749143","749143","0.05152636393904686","0.05152636393904686","0.05152636393904686","749137","749137","749137","0.04178713262081146","0.04178713262081146","0.04178713262081146","749137","749137","749137","0.04504336789250374","0.04504336789250374","0.04504336789250374","749137","749137","749137","0.04582240805029869","0.04582240805029869","0.04582240805029869","749203","749203","749203","0.05893700569868088","0.05893700569868088","0.05893700569868088","749303","749303","749303","0.05808302015066147","0.05808302015066147","0.05808302015066147","749503","749503","749503","0.07123729586601257","0.07123729586601257","0.07123729586601257"
"377999","","","","","","","756341","756341","756341","0.046871885657310486","0.046871885657310486","0.046871885657310486","","","","","","","756346","756346","756346","0.06328222155570984","0.06328222155570984","0.06328222155570984","756341","756341","756341","0.04027576372027397","0.04027576372027397","0.04027576372027397","","","","","","","756346","756346","756346","0.053245749324560165","0.053245749324560165","0.053245749324560165","756341","756341","756341","0.04854553937911987","0.04854553937911987","0.04854553937911987","756341","756341","756341","0.0413350835442543","0.0413350835442543","0.0413350835442543","756341","756341","756341","0.04064955189824104","0.04064955189824104","0.04064955189824104","756407","756407","756407","0.060411401093006134","0.060411401093006134","0.060411401093006134","756508","756508","756508","0.05833208188414574","0.05833208188414574","0.05833208188414574","756709","756709","756709","0.07384267449378967","0.07384267449378967","0.07384267449378967"
"381599","","","","","","","763544","763544","763544","0.05444086343050003","0.05444086343050003","0.05444086343050003","","","","","","","","","","","","","763544","763544","763544","0.04196929931640625","0.04196929931640625","0.04196929931640625","","","","","","","763550","763550","763550","0.05145960673689842","0.05145960673689842","0.05145960673689842","763544","763544","763544","0.05012732371687889","0.05012732371687889","0.05012732371687889","763544","763544","763544","0.05215577781200409","0.05215577781200409","0.05215577781200409","763544","763544","763544","0.053268156945705414","0.053268156945705414","0.053268156945705414","763611","763611","763611","0.061977360397577286","0.061977360397577286","0.061977360397577286","763713","763713","763713","0.07267337292432785","0.07267337292432785","0.07267337292432785","763916","763916","763916","0.07024123519659042","0.07024123519659042","0.07024123519659042"
"385199","","","","","","","770747","770747","770747","0.05287680774927139","0.05287680774927139","0.05287680774927139","","","","","","","","","","","","","770747","770747","770747","0.0510389618575573","0.0510389618575573","0.0510389618575573","","","","","","","770753","770753","770753","0.05631827190518379","0.05631827190518379","0.05631827190518379","770747","770747","770747","0.04363413155078888","0.04363413155078888","0.04363413155078888","770747","770747","770747","0.05024004355072975","0.05024004355072975","0.05024004355072975","770747","770747","770747","0.053936928510665894","0.053936928510665894","0.053936928510665894","770815","770815","770815","0.05312662944197655","0.05312662944197655","0.05312662944197655","770918","770918","770918","0.07105323672294617","0.07105323672294617","0.07105323672294617","771123","771123","771123","0.08657443523406982","0.08657443523406982","0.08657443523406982"
"388799","","","","","","","777950","777950","777950","0.05267796292901039","0.05267796292901039","0.05267796292901039","","","","","","","","","","","","","777950","777950","777950","0.04094619303941727","0.04094619303941727","0.04094619303941727","","","","","","","777956","777956","777956","0.05273200571537018","0.05273200571537018","0.05273200571537018","777950","777950","777950","0.04275320842862129","0.04275320842862129","0.04275320842862129","777950","777950","777950","0.04071381688117981","0.04071381688117981","0.04071381688117981","777950","777950","777950","0.04287824407219887","0.04287824407219887","0.04287824407219887","778019","778019","778019","0.06052258238196373","0.06052258238196373","0.06052258238196373","778122","778122","778122","0.060851454734802246","0.060851454734802246","0.060851454734802246","778330","778330","778330","0.06907570362091064","0.06907570362091064","0.06907570362091064"
"392399","","","","","","","785154","785154","785154","0.048499178141355515","0.048499178141355515","0.048499178141355515","","","","","","","","","","","","","","","","","","","","","","","","","785160","785160","785160","0.050126850605010986","0.050126850605010986","0.050126850605010986","785154","785154","785154","0.0484350323677063","0.0484350323677063","0.0484350323677063","785154","785154","785154","0.04089925438165665","0.04089925438165665","0.04089925438165665","785154","785154","785154","0.046536967158317566","0.046536967158317566","0.046536967158317566","785222","785222","785222","0.05678204074501991","0.05678204074501991","0.05678204074501991","785327","785327","785327","0.0662834569811821","0.0662834569811821","0.0662834569811821","785536","785536","785536","0.07325254380702972","0.07325254380702972","0.07325254380702972"
"395999","","","","","","","792357","792357","792357","0.05152863264083862","0.05152863264083862","0.05152863264083862","","","","","","","","","","","","","","","","","","","","","","","","","792363","792363","792363","0.04970008134841919","0.04970008134841919","0.04970008134841919","792357","792357","792357","0.045133527368307114","0.045133527368307114","0.045133527368307114","792357","792357","792357","0.04308730363845825","0.04308730363845825","0.04308730363845825","792357","792357","792357","0.0405510850250721","0.0405510850250721","0.0405510850250721","792426","792426","792426","0.0570375993847847","0.0570375993847847","0.0570375993847847","792532","792532","792532","0.05789578706026077","0.05789578706026077","0.05789578706026077","792743","792743","792743","0.07000872492790222","0.07000872492790222","0.07000872492790222"
"399599","","","","","","","799560","799560","799560","0.04748675227165222","0.04748675227165222","0.04748675227165222","","","","","","","","","","","","","","","","","","","","","","","","","799566","799566","799566","0.052561815828084946","0.052561815828084946","0.052561815828084946","799560","799560","799560","0.04195661470293999","0.04195661470293999","0.04195661470293999","799560","799560","799560","0.0447549931704998","0.0447549931704998","0.0447549931704998","","","","","","","799630","799630","799630","0.051949210464954376","0.051949210464954376","0.051949210464954376","799737","799737","799737","0.07460147887468338","0.07460147887468338","0.07460147887468338","799950","799950","799950","0.06856300681829453","0.06856300681829453","0.06856300681829453"
"403199","","","","","","","806763","806763","806763","0.04744773730635643","0.04744773730635643","0.04744773730635643","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","806763","806763","806763","0.055551424622535706","0.055551424622535706","0.055551424622535706","806763","806763","806763","0.04443633556365967","0.04443633556365967","0.04443633556365967","","","","","","","","","","","","","","","","","","","807157","807157","807157","0.06809642165899277","0.06809642165899277","0.06809642165899277"
"406799","","","","","","","813967","813967","813967","0.06243930757045746","0.06243930757045746","0.06243930757045746","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"410399","","","","","","","821170","821170","821170","0.04785412922501564","0.04785412922501564","0.04785412922501564","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"413999","","","","","","","828373","828373","828373","0.05919431522488594","0.05919431522488594","0.05919431522488594","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
